transaction_id,customer_id,date,service_name,amount,estimated_margin_pct,quantity
TXN-04172,CUST-0126,2025-12-02,Strategy Session,11029.57,30.0,1
TXN-04173,CUST-0163,2024-08-11,Market Analysis,11566.32,28.0,1
TXN-04174,CUST-0060,2024-06-29,Property Management,7851.51,25.0,1
TXN-04175,CUST-0108,2025-09-23,Annual Subscription,3012.64,28.0,1
TXN-04176,CUST-0097,2024-03-04,Process Optimization,55624.33,22.0,1
TXN-04177,CUST-0023,2024-09-28,Contract Review,3697.77,30.0,1
TXN-04178,CUST-0133,2024-07-14,Bulk Order,15857.17,12.0,1
TXN-04179,CUST-0112,2024-10-21,Process Optimization,33588.3,22.0,1
TXN-04180,CUST-0145,2025-09-07,Enterprise License,45491.99,35.0,1
TXN-04181,CUST-0045,2024-08-06,Valuation Report,2621.72,35.0,1
TXN-04182,CUST-0062,2025-04-15,Litigation Support,12115.61,25.0,1
TXN-04183,CUST-0121,2025-11-27,Retainer,20272.17,28.0,1
TXN-04184,CUST-0110,2025-04-08,PPC Campaign,17113.41,18.0,1
TXN-04185,CUST-0037,2024-03-26,Corporate Training,16135.22,22.0,1
TXN-04186,CUST-0069,2025-11-08,Subscription Box,150.89,20.0,1
TXN-04187,CUST-0100,2025-07-25,SEO Package,2568.33,20.0,1
TXN-04188,CUST-0142,2025-12-19,PPC Campaign,18171.53,18.0,1
TXN-04189,CUST-0054,2025-01-08,Valuation Report,3676.53,35.0,1
TXN-04190,CUST-0060,2025-12-11,Valuation Report,1556.41,35.0,1
TXN-04191,CUST-0085,2025-05-02,Consultation Fee,684.61,32.0,2
TXN-04192,CUST-0001,2025-07-25,Bulk Order,38244.91,12.0,1
TXN-04193,CUST-0038,2025-02-03,Implementation Fee,5179.42,20.0,1
TXN-04194,CUST-0027,2025-03-16,Strategy Session,12015.31,30.0,1
TXN-04195,CUST-0106,2024-07-11,Course Enrollment,2496.35,20.0,1
TXN-04196,CUST-0066,2025-06-07,Enterprise License,22103.43,35.0,2
TXN-04197,CUST-0055,2025-01-27,Website Development,21817.01,25.0,3
TXN-04198,CUST-0065,2025-07-27,Subscription Box,112.46,20.0,1
TXN-04199,CUST-0196,2025-12-13,Telemedicine Plan,536.36,28.0,1
TXN-04200,CUST-0136,2025-03-13,Property Listing,2626.04,30.0,2
TXN-04201,CUST-0005,2024-08-06,Social Media Mgmt,12741.49,22.0,1
TXN-04202,CUST-0152,2025-10-21,Contract Review,3911.67,30.0,2
TXN-04203,CUST-0164,2024-05-09,Workshop Ticket,1086.75,25.0,2
TXN-04204,CUST-0095,2025-11-23,Premium Membership,375.81,18.0,1
TXN-04205,CUST-0051,2024-08-15,Monthly Subscription,503.39,40.0,1
TXN-04206,CUST-0095,2024-02-14,Premium Membership,491.14,18.0,1
TXN-04207,CUST-0061,2024-06-29,Market Analysis,24643.72,28.0,1
TXN-04208,CUST-0195,2025-04-21,Product Sale,484.93,15.0,1
TXN-04209,CUST-0132,2024-12-14,Website Development,17221.25,25.0,1
TXN-04210,CUST-0015,2025-01-16,Implementation Fee,8909.07,20.0,1
TXN-04211,CUST-0001,2025-03-19,Premium Membership,516.71,18.0,1
TXN-04212,CUST-0103,2024-09-29,Contract Review,4692.72,30.0,1
TXN-04213,CUST-0097,2025-10-22,Market Analysis,17254.67,28.0,1
TXN-04214,CUST-0027,2024-03-18,Process Optimization,38293.83,22.0,2
TXN-04215,CUST-0180,2025-09-19,Premium Membership,517.96,18.0,1
TXN-04216,CUST-0094,2024-12-24,Annual Subscription,4519.51,45.0,1
TXN-04217,CUST-0147,2025-03-03,Market Analysis,23220.39,28.0,1
TXN-04218,CUST-0166,2025-12-06,Telemedicine Plan,550.87,28.0,1
TXN-04219,CUST-0142,2025-12-18,Social Media Mgmt,8621.91,22.0,1
TXN-04220,CUST-0129,2025-12-12,Hourly Consultation,2218.61,35.0,1
TXN-04221,CUST-0132,2024-08-29,PPC Campaign,17975.48,18.0,1
TXN-04222,CUST-0075,2025-01-26,Contract Review,3165.63,30.0,1
TXN-04223,CUST-0105,2025-05-20,Hourly Consultation,1472.68,35.0,1
TXN-04224,CUST-0031,2024-10-17,Valuation Report,2238.77,35.0,2
TXN-04225,CUST-0066,2024-11-29,Implementation Fee,13659.82,20.0,1
TXN-04226,CUST-0198,2025-07-05,Market Analysis,26533.73,28.0,1
TXN-04227,CUST-0183,2025-05-18,Annual Subscription,2645.37,28.0,1
TXN-04228,CUST-0179,2025-11-12,Course Enrollment,1244.01,20.0,1
TXN-04229,CUST-0070,2025-12-25,Enterprise License,34041.13,35.0,1
TXN-04230,CUST-0169,2025-03-13,Strategy Session,9753.12,30.0,1
TXN-04231,CUST-0153,2025-01-01,Corporate Health,17188.37,22.0,1
TXN-04232,CUST-0189,2024-04-23,Monthly Subscription,205.73,40.0,1
TXN-04233,CUST-0132,2024-10-11,Website Development,25537.24,25.0,1
TXN-04234,CUST-0101,2024-07-15,Valuation Report,3860.41,35.0,1
TXN-04235,CUST-0022,2024-06-29,Corporate Training,13357.14,22.0,1
TXN-04236,CUST-0127,2024-12-15,Implementation Fee,20409.72,20.0,1
TXN-04237,CUST-0135,2024-03-07,Bulk Order,45360.71,12.0,1
TXN-04238,CUST-0127,2024-11-24,Monthly Subscription,401.16,40.0,1
TXN-04239,CUST-0104,2025-12-02,Market Analysis,16631.94,28.0,1
TXN-04240,CUST-0019,2025-06-17,Property Listing,1640.54,30.0,1
TXN-04241,CUST-0118,2024-09-03,Bulk Order,43377.87,12.0,1
TXN-04242,CUST-0056,2025-08-22,Hourly Consultation,842.43,35.0,1
TXN-04243,CUST-0016,2024-05-20,Litigation Support,27091.59,25.0,1
TXN-04244,CUST-0132,2024-12-24,Website Development,19052.42,25.0,1
TXN-04245,CUST-0148,2024-08-26,Premium Membership,498.87,18.0,1
TXN-04246,CUST-0029,2025-05-16,Wellness Program,11921.95,25.0,2
TXN-04247,CUST-0038,2024-01-07,Enterprise License,20254.68,35.0,1
TXN-04248,CUST-0195,2025-11-14,Subscription Box,156.55,20.0,1
TXN-04249,CUST-0018,2025-04-22,Property Management,2063.27,25.0,1
TXN-04250,CUST-0141,2024-11-30,Strategy Session,2513.17,30.0,1
TXN-04251,CUST-0104,2025-12-18,Executive Coaching,10260.72,35.0,1
TXN-04252,CUST-0026,2024-10-19,Executive Coaching,12738.73,35.0,1
TXN-04253,CUST-0032,2024-12-16,Website Development,37058.3,25.0,1
TXN-04254,CUST-0025,2025-06-13,Wellness Program,3322.54,25.0,1
TXN-04255,CUST-0024,2025-07-09,PPC Campaign,4710.16,18.0,2
TXN-04256,CUST-0072,2025-02-27,Valuation Report,2161.25,35.0,1
TXN-04257,CUST-0111,2025-03-20,Implementation Fee,12642.31,20.0,1
TXN-04258,CUST-0069,2025-12-13,Subscription Box,178.12,20.0,1
TXN-04259,CUST-0091,2024-09-08,SEO Package,3200.07,20.0,1
TXN-04260,CUST-0009,2025-09-25,Litigation Support,96625.87,25.0,1
TXN-04261,CUST-0162,2024-09-14,Course Enrollment,306.37,20.0,1
TXN-04262,CUST-0084,2024-11-19,Bulk Order,22174.31,12.0,1
TXN-04263,CUST-0179,2025-03-05,Course Enrollment,2797.97,20.0,1
TXN-04264,CUST-0022,2024-08-31,Annual Subscription,1428.68,28.0,1
TXN-04265,CUST-0174,2024-08-23,Valuation Report,1800.47,35.0,1
TXN-04266,CUST-0082,2025-10-14,Strategy Session,8820.72,30.0,1
TXN-04267,CUST-0080,2024-04-05,Implementation Fee,20162.93,20.0,1
TXN-04268,CUST-0091,2024-10-19,PPC Campaign,20464.69,18.0,1
TXN-04269,CUST-0141,2025-07-17,Market Analysis,4565.63,28.0,1
TXN-04270,CUST-0006,2024-02-28,Workshop Ticket,1335.01,25.0,1
TXN-04271,CUST-0130,2025-04-08,Executive Coaching,8203.99,35.0,1
TXN-04272,CUST-0172,2024-11-24,Annual Subscription,3278.53,45.0,1
TXN-04273,CUST-0150,2025-02-02,Corporate Health,9190.76,22.0,2
TXN-04274,CUST-0183,2024-04-30,Annual Subscription,1974.29,28.0,1
TXN-04275,CUST-0161,2025-09-22,Workshop Ticket,500.82,25.0,1
TXN-04276,CUST-0108,2025-08-31,Workshop Ticket,930.2,25.0,1
TXN-04277,CUST-0076,2024-10-08,Annual Subscription,1811.89,45.0,1
TXN-04278,CUST-0100,2025-02-18,Website Development,16207.23,25.0,1
TXN-04279,CUST-0109,2025-10-02,Social Media Mgmt,5349.67,22.0,1
TXN-04280,CUST-0008,2024-07-17,PPC Campaign,10030.59,18.0,1
TXN-04281,CUST-0160,2024-04-08,Social Media Mgmt,9022.69,22.0,1
TXN-04282,CUST-0073,2025-06-09,Website Development,25298.24,25.0,1
TXN-04283,CUST-0045,2024-08-04,Property Listing,5208.85,30.0,2
TXN-04284,CUST-0050,2025-04-21,Executive Coaching,19103.6,35.0,1
TXN-04285,CUST-0066,2025-06-21,Implementation Fee,9168.36,20.0,2
TXN-04286,CUST-0006,2024-06-03,Corporate Training,5988.28,22.0,1
TXN-04287,CUST-0042,2025-12-01,Valuation Report,1801.2,35.0,1
TXN-04288,CUST-0047,2025-02-11,Subscription Box,82.25,20.0,1
TXN-04289,CUST-0072,2024-08-16,Valuation Report,3311.06,35.0,1
TXN-04290,CUST-0080,2024-11-09,Enterprise License,41107.5,35.0,1
TXN-04291,CUST-0020,2024-06-25,Property Listing,4386.91,30.0,2
TXN-04292,CUST-0156,2025-12-28,Enterprise License,6177.21,35.0,2
TXN-04293,CUST-0190,2025-12-16,Property Management,6816.75,25.0,1
TXN-04294,CUST-0018,2025-01-13,Valuation Report,3582.96,35.0,1
TXN-04295,CUST-0086,2024-03-02,Implementation Fee,9519.73,20.0,1
TXN-04296,CUST-0030,2024-10-12,SEO Package,6379.76,20.0,1
TXN-04297,CUST-0033,2025-08-05,Bulk Order,26352.99,12.0,2
TXN-04298,CUST-0109,2025-12-27,Website Development,32625.64,25.0,1
TXN-04299,CUST-0039,2025-05-19,Contract Review,10438.44,30.0,1
TXN-04300,CUST-0084,2024-09-17,Subscription Box,45.44,20.0,1
TXN-04301,CUST-0106,2024-09-03,Corporate Training,24497.59,22.0,1
TXN-04302,CUST-0188,2025-03-10,Workshop Ticket,1433.18,25.0,1
TXN-04303,CUST-0134,2024-04-19,Website Development,14100.36,25.0,1
TXN-04304,CUST-0122,2025-03-05,Hourly Consultation,1780.29,35.0,1
TXN-04305,CUST-0153,2025-11-02,Patient Consultation,135.36,30.0,1
TXN-04306,CUST-0192,2024-07-15,Annual Subscription,1030.66,45.0,1
TXN-04307,CUST-0114,2025-12-23,Market Analysis,28325.93,28.0,1
TXN-04308,CUST-0104,2025-05-05,Process Optimization,47234.14,22.0,1
TXN-04309,CUST-0077,2025-12-25,Patient Consultation,237.32,30.0,1
TXN-04310,CUST-0181,2024-08-25,Corporate Training,16926.47,22.0,1
TXN-04311,CUST-0038,2025-02-22,Monthly Subscription,104.7,40.0,1
TXN-04312,CUST-0116,2025-01-10,Premium Membership,390.5,18.0,1
TXN-04313,CUST-0200,2025-06-10,Consultation Fee,932.88,32.0,1
TXN-04314,CUST-0112,2024-05-12,Executive Coaching,10328.33,35.0,3
TXN-04315,CUST-0042,2025-07-20,Property Listing,5538.95,30.0,1
TXN-04316,CUST-0126,2025-01-22,Process Optimization,61463.37,22.0,1
TXN-04317,CUST-0074,2025-03-22,Contract Review,7773.03,30.0,1
TXN-04318,CUST-0192,2024-06-24,Annual Subscription,805.15,45.0,1
TXN-04319,CUST-0029,2025-09-06,Wellness Program,6620.24,25.0,1
TXN-04320,CUST-0056,2025-07-19,Litigation Support,25096.13,25.0,1
TXN-04321,CUST-0186,2024-12-15,PPC Campaign,5420.66,18.0,1
TXN-04322,CUST-0102,2025-11-22,SEO Package,4072.19,20.0,2
TXN-04323,CUST-0056,2024-11-24,Hourly Consultation,1174.67,35.0,1
TXN-04324,CUST-0083,2025-12-10,Executive Coaching,13277.69,35.0,1
TXN-04325,CUST-0074,2024-07-12,Hourly Consultation,1359.57,35.0,1
TXN-04326,CUST-0067,2025-05-26,Social Media Mgmt,5660.06,22.0,1
TXN-04327,CUST-0094,2025-01-17,Annual Subscription,3405.97,45.0,1
TXN-04328,CUST-0040,2024-07-06,Patient Consultation,219.39,30.0,1
TXN-04329,CUST-0118,2025-11-29,Premium Membership,416.5,18.0,1
TXN-04330,CUST-0011,2024-06-30,SEO Package,2819.23,20.0,1
TXN-04331,CUST-0152,2025-09-05,Litigation Support,72741.35,25.0,2
TXN-04332,CUST-0142,2025-12-08,Website Development,28713.14,25.0,1
TXN-04333,CUST-0034,2025-02-25,Retainer,17683.95,28.0,1
TXN-04334,CUST-0122,2025-10-03,Hourly Consultation,733.95,35.0,1
TXN-04335,CUST-0182,2024-10-13,Hourly Consultation,1600.25,35.0,1
TXN-04336,CUST-0063,2024-12-18,PPC Campaign,14319.32,18.0,1
TXN-04337,CUST-0112,2025-11-05,Process Optimization,32656.48,22.0,1
TXN-04338,CUST-0168,2025-01-21,Social Media Mgmt,5964.13,22.0,1
TXN-04339,CUST-0038,2025-07-01,Monthly Subscription,253.94,40.0,1
TXN-04340,CUST-0190,2025-12-28,Property Listing,2979.95,30.0,1
TXN-04341,CUST-0142,2025-12-10,Social Media Mgmt,3060.14,22.0,1
TXN-04342,CUST-0017,2024-06-08,Executive Coaching,11432.02,35.0,1
TXN-04343,CUST-0172,2024-11-18,Annual Subscription,4316.4,45.0,1
TXN-04344,CUST-0081,2025-04-09,Implementation Fee,8139.13,20.0,1
TXN-04345,CUST-0095,2024-05-22,Product Sale,32.96,15.0,1
TXN-04346,CUST-0014,2025-02-12,Valuation Report,3418.78,35.0,1
TXN-04347,CUST-0130,2024-11-14,Executive Coaching,3495.53,35.0,1
TXN-04348,CUST-0144,2024-02-17,Property Listing,3553.2,30.0,1
TXN-04349,CUST-0160,2024-08-02,SEO Package,5629.27,20.0,1
TXN-04350,CUST-0050,2025-01-11,Market Analysis,13020.92,28.0,1
TXN-04351,CUST-0094,2024-08-26,Implementation Fee,8949.25,20.0,1
TXN-04352,CUST-0184,2024-02-27,Monthly Subscription,124.27,40.0,2
TXN-04353,CUST-0006,2024-03-13,Course Enrollment,1649.77,20.0,1
TXN-04354,CUST-0112,2025-12-12,Market Analysis,11546.28,28.0,1
TXN-04355,CUST-0094,2024-12-14,Enterprise License,36923.03,35.0,1
TXN-04356,CUST-0164,2024-03-29,Corporate Training,23695.02,22.0,1
TXN-04357,CUST-0022,2025-09-06,Annual Subscription,5038.99,28.0,1
TXN-04358,CUST-0020,2024-08-08,Consultation Fee,1332.15,32.0,1
TXN-04359,CUST-0191,2024-12-18,Workshop Ticket,938.59,25.0,1
TXN-04360,CUST-0015,2024-06-29,Monthly Subscription,210.54,40.0,1
TXN-04361,CUST-0068,2024-08-13,Premium Membership,518.82,18.0,1
TXN-04362,CUST-0107,2025-12-19,Premium Membership,299.3,18.0,1
TXN-04363,CUST-0058,2024-04-16,Social Media Mgmt,1831.29,22.0,1
TXN-04364,CUST-0179,2024-07-16,Corporate Training,25927.11,22.0,1
TXN-04365,CUST-0042,2025-11-24,Property Management,10333.51,25.0,1
TXN-04366,CUST-0118,2024-07-05,Premium Membership,722.42,18.0,1
TXN-04367,CUST-0039,2025-07-19,Hourly Consultation,1433.02,35.0,1
TXN-04368,CUST-0150,2025-08-16,Telemedicine Plan,1527.76,28.0,1
TXN-04369,CUST-0107,2025-12-20,Bulk Order,35942.61,12.0,1
TXN-04370,CUST-0091,2024-11-18,Website Development,6377.74,25.0,1
TXN-04371,CUST-0102,2024-12-09,Social Media Mgmt,2908.31,22.0,1
TXN-04372,CUST-0185,2025-12-11,Annual Subscription,852.83,45.0,1
TXN-04373,CUST-0177,2025-05-13,SEO Package,5737.18,20.0,1
TXN-04374,CUST-0146,2024-08-01,Social Media Mgmt,4128.05,22.0,1
TXN-04375,CUST-0050,2025-01-13,Executive Coaching,16793.85,35.0,1
TXN-04376,CUST-0005,2025-01-21,SEO Package,5694.14,20.0,1
TXN-04377,CUST-0075,2025-08-05,Hourly Consultation,874.61,35.0,1
TXN-04378,CUST-0047,2025-09-01,Bulk Order,4514.11,12.0,1
TXN-04379,CUST-0066,2025-09-11,Annual Subscription,4595.7,45.0,1
TXN-04380,CUST-0182,2025-06-12,Retainer,11283.6,28.0,1
TXN-04381,CUST-0067,2025-03-25,SEO Package,2008.79,20.0,1
TXN-04382,CUST-0026,2025-01-30,Market Analysis,20301.46,28.0,1
TXN-04383,CUST-0175,2025-04-16,Corporate Health,24184.52,22.0,1
TXN-04384,CUST-0121,2025-11-10,Litigation Support,86298.89,25.0,1
TXN-04385,CUST-0018,2025-11-10,Valuation Report,4119.18,35.0,1
TXN-04386,CUST-0148,2025-12-17,Bulk Order,11027.73,12.0,1
TXN-04387,CUST-0061,2025-09-28,Market Analysis,18796.67,28.0,1
TXN-04388,CUST-0105,2025-12-04,Contract Review,7705.24,30.0,2
TXN-04389,CUST-0098,2025-02-16,Contract Review,4386.35,30.0,1
TXN-04390,CUST-0183,2025-05-21,Workshop Ticket,288.76,25.0,1
TXN-04391,CUST-0090,2024-07-24,Market Analysis,13616.16,28.0,1
TXN-04392,CUST-0072,2025-05-22,Valuation Report,2050.91,35.0,1
TXN-04393,CUST-0167,2025-12-08,SEO Package,1828.45,20.0,1
TXN-04394,CUST-0147,2025-07-10,Executive Coaching,11319.48,35.0,1
TXN-04395,CUST-0054,2024-11-03,Property Management,5419.16,25.0,1
TXN-04396,CUST-0080,2024-03-26,Annual Subscription,794.15,45.0,1
TXN-04397,CUST-0168,2025-09-01,Social Media Mgmt,7314.53,22.0,2
TXN-04398,CUST-0091,2024-11-30,Website Development,38766.37,25.0,2
TXN-04399,CUST-0044,2024-07-13,Hourly Consultation,2024.73,35.0,1
TXN-04400,CUST-0025,2025-05-30,Wellness Program,1994.7,25.0,1
TXN-04401,CUST-0188,2025-03-14,Corporate Training,19333.75,22.0,1
TXN-04402,CUST-0009,2025-10-03,Contract Review,3450.24,30.0,1
TXN-04403,CUST-0084,2024-10-13,Product Sale,358.06,15.0,1
TXN-04404,CUST-0048,2024-09-24,Social Media Mgmt,6990.81,22.0,2
TXN-04405,CUST-0084,2025-04-09,Bulk Order,1240.6,12.0,1
TXN-04406,CUST-0021,2024-07-10,Executive Coaching,11319.49,35.0,1
TXN-04407,CUST-0084,2024-09-05,Premium Membership,239.17,18.0,1
TXN-04408,CUST-0014,2025-06-18,Consultation Fee,2246.27,32.0,1
TXN-04409,CUST-0148,2025-07-06,Premium Membership,738.43,18.0,1
TXN-04410,CUST-0133,2024-06-22,Subscription Box,192.43,20.0,1
TXN-04411,CUST-0158,2025-12-05,Subscription Box,89.27,20.0,1
TXN-04412,CUST-0091,2024-12-11,Website Development,15187.81,25.0,1
TXN-04413,CUST-0072,2025-03-29,Property Management,4508.92,25.0,1
TXN-04414,CUST-0192,2025-03-11,Annual Subscription,2771.02,45.0,1
TXN-04415,CUST-0030,2025-12-21,Website Development,12204.27,25.0,1
TXN-04416,CUST-0032,2024-10-25,Social Media Mgmt,10256.85,22.0,1
TXN-04417,CUST-0098,2024-06-03,Contract Review,8891.63,30.0,1
TXN-04418,CUST-0191,2024-09-24,Workshop Ticket,1213.3,25.0,1
TXN-04419,CUST-0057,2025-12-27,SEO Package,1875.8,20.0,1
TXN-04420,CUST-0108,2025-11-06,Course Enrollment,1196.27,20.0,1
TXN-04421,CUST-0182,2024-09-24,Litigation Support,65641.56,25.0,1
TXN-04422,CUST-0177,2025-11-04,Website Development,40041.89,25.0,1
TXN-04423,CUST-0182,2024-10-23,Retainer,4625.8,28.0,2
TXN-04424,CUST-0131,2024-05-29,Annual Subscription,795.81,45.0,1
TXN-04425,CUST-0177,2025-05-31,PPC Campaign,20921.63,18.0,1
TXN-04426,CUST-0086,2024-06-18,Enterprise License,15561.62,35.0,1
TXN-04427,CUST-0149,2024-08-29,Subscription Box,77.35,20.0,1
TXN-04428,CUST-0114,2025-12-10,Executive Coaching,17391.62,35.0,1
TXN-04429,CUST-0190,2025-12-29,Consultation Fee,2402.28,32.0,1
TXN-04430,CUST-0167,2024-11-11,PPC Campaign,12339.59,18.0,1
TXN-04431,CUST-0146,2024-09-26,SEO Package,1673.45,20.0,1
TXN-04432,CUST-0110,2025-02-27,SEO Package,7621.13,20.0,1
TXN-04433,CUST-0036,2024-11-20,Annual Subscription,1289.58,45.0,1
TXN-04434,CUST-0151,2025-11-02,Contract Review,5993.2,30.0,1
TXN-04435,CUST-0104,2025-11-28,Strategy Session,2953.08,30.0,2
TXN-04436,CUST-0071,2024-05-20,PPC Campaign,5679.12,18.0,1
TXN-04437,CUST-0093,2025-11-13,Property Listing,1885.61,30.0,1
TXN-04438,CUST-0180,2024-08-27,Premium Membership,825.29,18.0,1
TXN-04439,CUST-0008,2025-01-02,PPC Campaign,5110.46,18.0,3
TXN-04440,CUST-0092,2025-06-14,Contract Review,4078.26,30.0,1
TXN-04441,CUST-0002,2025-07-10,Subscription Box,58.22,20.0,1
TXN-04442,CUST-0108,2025-09-10,Workshop Ticket,402.66,25.0,1
TXN-04443,CUST-0198,2024-12-22,Strategy Session,5716.1,30.0,1
TXN-04444,CUST-0016,2024-05-31,Contract Review,6324.38,30.0,1
TXN-04445,CUST-0098,2024-07-02,Retainer,17303.65,28.0,1
TXN-04446,CUST-0158,2025-05-14,Bulk Order,19313.33,12.0,2
TXN-04447,CUST-0022,2024-09-04,Corporate Training,18977.06,22.0,3
TXN-04448,CUST-0153,2025-08-10,Corporate Health,19090.27,22.0,1
TXN-04449,CUST-0068,2025-03-16,Subscription Box,153.88,20.0,1
TXN-04450,CUST-0188,2025-12-08,Annual Subscription,1283.95,28.0,1
TXN-04451,CUST-0044,2024-07-01,Retainer,16584.53,28.0,1
TXN-04452,CUST-0126,2025-02-05,Strategy Session,12941.31,30.0,1
TXN-04453,CUST-0001,2025-08-21,Bulk Order,21262.4,12.0,1
TXN-04454,CUST-0153,2025-11-25,Telemedicine Plan,1198.83,28.0,1
TXN-04455,CUST-0146,2024-08-19,PPC Campaign,18948.89,18.0,1
TXN-04456,CUST-0045,2024-08-11,Property Listing,5083.58,30.0,1
TXN-04457,CUST-0187,2025-01-02,Course Enrollment,3169.29,20.0,1
TXN-04458,CUST-0046,2024-03-29,PPC Campaign,8480.3,18.0,1
TXN-04459,CUST-0120,2025-08-22,PPC Campaign,13190.71,18.0,1
TXN-04460,CUST-0184,2024-06-21,Monthly Subscription,256.17,40.0,1
TXN-04461,CUST-0050,2024-11-03,Market Analysis,9121.5,28.0,1
TXN-04462,CUST-0052,2024-05-03,Consultation Fee,2438.73,32.0,1
TXN-04463,CUST-0094,2024-09-10,Monthly Subscription,276.59,40.0,1
TXN-04464,CUST-0116,2025-01-02,Bulk Order,47744.91,12.0,1
TXN-04465,CUST-0037,2024-04-18,Course Enrollment,2410.46,20.0,1
TXN-04466,CUST-0150,2024-12-19,Wellness Program,6423.55,25.0,1
TXN-04467,CUST-0070,2025-10-19,Enterprise License,50174.11,35.0,1
TXN-04468,CUST-0108,2025-11-14,Annual Subscription,4016.49,28.0,1
TXN-04469,CUST-0066,2024-07-22,Implementation Fee,21515.46,20.0,1
TXN-04470,CUST-0127,2024-12-26,Enterprise License,17918.82,35.0,1
TXN-04471,CUST-0008,2025-02-08,Social Media Mgmt,5950.77,22.0,1
TXN-04472,CUST-0081,2025-10-30,Implementation Fee,5210.61,20.0,1
TXN-04473,CUST-0165,2025-11-11,SEO Package,2071.86,20.0,3
TXN-04474,CUST-0055,2024-09-03,PPC Campaign,9939.25,18.0,2
TXN-04475,CUST-0151,2025-07-08,Litigation Support,31686.58,25.0,1
TXN-04476,CUST-0095,2025-07-03,Product Sale,133.86,15.0,1
TXN-04477,CUST-0123,2025-08-09,SEO Package,7553.14,20.0,1
TXN-04478,CUST-0109,2025-10-25,PPC Campaign,18041.83,18.0,1
TXN-04479,CUST-0111,2025-11-11,Implementation Fee,8460.9,20.0,1
TXN-04480,CUST-0026,2025-04-03,Strategy Session,3148.47,30.0,1
TXN-04481,CUST-0182,2025-04-22,Hourly Consultation,2524.69,35.0,1
TXN-04482,CUST-0170,2025-03-17,SEO Package,3102.66,20.0,1
TXN-04483,CUST-0076,2024-10-28,Annual Subscription,1863.68,45.0,1
TXN-04484,CUST-0114,2025-09-22,Executive Coaching,15373.18,35.0,3
TXN-04485,CUST-0116,2024-12-19,Bulk Order,43797.37,12.0,1
TXN-04486,CUST-0001,2025-04-27,Premium Membership,805.64,18.0,1
TXN-04487,CUST-0013,2024-06-09,PPC Campaign,16662.27,18.0,1
TXN-04488,CUST-0022,2025-12-04,Course Enrollment,963.56,20.0,1
TXN-04489,CUST-0168,2025-12-29,SEO Package,7776.25,20.0,3
TXN-04490,CUST-0037,2024-05-06,Annual Subscription,571.72,28.0,1
TXN-04491,CUST-0087,2025-01-22,Subscription Box,111.1,20.0,1
TXN-04492,CUST-0092,2025-06-27,Retainer,16948.53,28.0,1
TXN-04493,CUST-0121,2025-11-22,Hourly Consultation,1020.91,35.0,1
TXN-04494,CUST-0119,2025-06-10,Corporate Training,3733.51,22.0,1
TXN-04495,CUST-0156,2025-12-27,Enterprise License,6993.64,35.0,1
TXN-04496,CUST-0095,2025-09-14,Subscription Box,164.62,20.0,1
TXN-04497,CUST-0191,2025-01-27,Course Enrollment,2815.35,20.0,2
TXN-04498,CUST-0013,2024-06-15,Website Development,32186.79,25.0,3
TXN-04499,CUST-0187,2024-09-07,Course Enrollment,2441.64,20.0,1
TXN-04500,CUST-0058,2025-03-10,PPC Campaign,11504.95,18.0,1
TXN-04501,CUST-0183,2024-06-15,Corporate Training,6237.25,22.0,3
TXN-04502,CUST-0124,2024-06-19,Property Listing,816.75,30.0,1
TXN-04503,CUST-0160,2025-11-30,PPC Campaign,20570.23,18.0,2
TXN-04504,CUST-0139,2024-08-02,Workshop Ticket,1281.77,25.0,1
TXN-04505,CUST-0156,2025-12-17,Implementation Fee,10584.01,20.0,1
TXN-04506,CUST-0160,2024-12-04,PPC Campaign,21943.53,18.0,1
TXN-04507,CUST-0135,2025-06-23,Product Sale,373.11,15.0,1
TXN-04508,CUST-0092,2024-06-10,Contract Review,3515.01,30.0,1
TXN-04509,CUST-0103,2025-03-24,Litigation Support,109165.76,25.0,1
TXN-04510,CUST-0052,2024-03-07,Property Management,1416.73,25.0,1
TXN-04511,CUST-0113,2025-11-06,Annual Subscription,3012.65,45.0,1
TXN-04512,CUST-0044,2025-01-18,Contract Review,8357.91,30.0,1
TXN-04513,CUST-0183,2024-10-22,Workshop Ticket,1145.41,25.0,2
TXN-04514,CUST-0035,2024-12-30,Course Enrollment,2030.56,20.0,1
TXN-04515,CUST-0174,2025-07-18,Consultation Fee,2781.06,32.0,1
TXN-04516,CUST-0072,2025-08-04,Valuation Report,3420.93,35.0,1
TXN-04517,CUST-0104,2024-12-11,Process Optimization,16367.64,22.0,1
TXN-04518,CUST-0066,2025-07-01,Implementation Fee,14751.62,20.0,1
TXN-04519,CUST-0058,2025-08-24,Social Media Mgmt,4935.42,22.0,1
TXN-04520,CUST-0155,2025-03-01,Workshop Ticket,605.14,25.0,1
TXN-04521,CUST-0039,2024-09-11,Hourly Consultation,773.92,35.0,1
TXN-04522,CUST-0005,2025-03-02,SEO Package,5471.69,20.0,1
TXN-04523,CUST-0087,2024-07-29,Subscription Box,112.97,20.0,1
TXN-04524,CUST-0154,2025-12-07,Website Development,26172.21,25.0,1
TXN-04525,CUST-0018,2025-10-09,Valuation Report,2074.07,35.0,1
TXN-04526,CUST-0093,2025-10-05,Property Listing,1259.93,30.0,1
TXN-04527,CUST-0179,2024-04-23,Annual Subscription,4618.55,28.0,1
